report_date,zone_id,zone_name,utr,idle_time,stacking_percentage,early,late,order_on_time,nonstacked_difference,stacked_difference,percentile_80
2024-07-06,40,Shebin el koom,0.43,76.97,0.0,18.18,14.69,67.13,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-07,40,Shebin el koom,0.4,80.42,6.54,25.49,18.95,55.56,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-08,40,Shebin el koom,0.48,75.07,1.3,17.53,20.78,61.69,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-09,40,Shebin el koom,0.49,75.25,2.48,15.53,21.12,63.35,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-10,40,Shebin el koom,0.46,79.84,1.2,20.36,17.37,62.28,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-11,40,Shebin el koom,0.44,77.49,4.71,16.47,28.82,54.71,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-12,40,Shebin el koom,0.54,71.75,4.88,18.9,14.63,66.46,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-13,40,Shebin el koom,0.43,76.79,2.82,16.9,21.83,61.27,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-14,40,Shebin el koom,0.33,83.62,3.23,9.68,25.0,65.32,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-15,40,Shebin el koom,0.39,78.61,2.82,11.27,23.24,65.49,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-16,40,Shebin el koom,0.47,76.75,3.73,10.56,24.84,64.6,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-17,40,Shebin el koom,0.39,78.37,0.0,16.55,20.86,62.59,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-18,40,Shebin el koom,0.38,79.58,1.53,12.98,20.61,66.41,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-19,40,Shebin el koom,0.68,63.29,3.53,18.82,19.41,61.76,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-20,40,Shebin el koom,0.62,69.63,2.27,16.36,16.82,66.82,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-21,40,Shebin el koom,0.73,68.36,3.5,20.23,17.12,62.65,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-22,40,Shebin el koom,0.66,63.84,7.18,17.44,24.1,58.46,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-23,40,Shebin el koom,0.67,65.5,5.53,17.05,18.43,64.52,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-24,40,Shebin el koom,0.55,68.53,4.6,17.24,21.26,61.49,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-25,40,Shebin el koom,0.94,62.85,11.97,43.66,16.55,39.79,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-26,40,Shebin el koom,0.96,53.89,5.56,21.11,16.67,62.22,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-27,40,Shebin el koom,1.06,58.08,16.54,27.44,17.67,54.89,30.5737576114712,28.583333333333321,16.788321167883211
2024-07-28,40,Shebin el koom,0.88,58.01,9.8,22.55,14.22,63.24,30.5737576114712,28.583333333333321,16.788321167883211
2024-06-28,41,Assiut,1.54,46.87,2.0,12.55,6.31,81.14,23.614914021163852,26.435774309723914,5.82010582010582
2024-06-29,41,Assiut,1.35,47.35,3.66,11.32,4.25,84.43,23.614914021163852,26.435774309723914,5.82010582010582
2024-06-30,41,Assiut,1.36,46.98,2.31,11.79,4.78,83.43,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-01,41,Assiut,1.35,45.47,8.82,13.36,9.18,77.45,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-02,41,Assiut,1.32,46.55,2.53,12.03,5.24,82.73,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-03,41,Assiut,1.33,47.76,2.0,14.85,4.01,81.15,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-04,41,Assiut,1.37,46.56,2.29,14.37,5.82,79.81,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-05,41,Assiut,1.47,43.08,4.41,11.27,4.57,84.16,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-06,41,Assiut,1.55,39.79,3.92,11.18,6.45,82.37,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-07,41,Assiut,1.38,46.65,2.88,10.98,6.03,82.99,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-08,41,Assiut,1.49,40.57,7.63,8.71,9.46,81.83,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-09,41,Assiut,1.53,38.06,6.53,9.04,8.54,82.43,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-10,41,Assiut,1.57,34.9,5.33,9.02,8.16,82.82,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-11,41,Assiut,1.54,38.84,8.07,9.24,8.3,82.46,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-12,41,Assiut,1.61,35.51,7.36,9.33,7.8,82.87,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-13,41,Assiut,1.66,30.72,8.65,8.06,9.9,82.04,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-14,41,Assiut,1.5,38.04,4.12,8.81,7.33,83.86,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-15,41,Assiut,1.52,36.63,4.35,8.94,9.74,81.32,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-16,41,Assiut,1.36,44.53,2.26,11.67,9.32,79.01,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-17,41,Assiut,1.44,40.17,6.46,9.78,10.12,80.1,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-18,41,Assiut,1.44,40.43,2.58,12.17,7.74,80.1,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-19,41,Assiut,1.33,47.64,1.17,10.79,5.77,83.44,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-20,41,Assiut,1.39,42.94,3.43,11.27,8.49,80.24,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-21,41,Assiut,1.43,41.47,5.07,10.65,7.86,81.49,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-22,41,Assiut,1.57,32.41,6.72,9.65,9.58,80.77,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-23,41,Assiut,1.38,40.46,2.81,8.94,7.24,83.82,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-24,41,Assiut,1.48,39.24,2.93,9.67,6.42,83.9,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-25,41,Assiut,1.38,43.33,3.23,11.56,7.36,81.08,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-26,41,Assiut,1.5,40.51,6.06,12.11,9.23,78.66,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-27,41,Assiut,1.53,38.81,3.12,14.02,6.38,79.6,23.614914021163852,26.435774309723914,5.82010582010582
2024-07-28,41,Assiut,1.39,43.05,2.07,11.61,6.6,81.8,23.614914021163852,26.435774309723914,5.82010582010582
2024-06-28,42,Mansoura,2.01,23.36,7.85,9.22,9.55,81.23,25.816408173313377,29.84760180002197,9.5531587057010778
2024-06-29,42,Mansoura,1.78,21.31,7.11,8.46,9.88,81.66,25.816408173313377,29.84760180002197,9.5531587057010778
2024-06-30,42,Mansoura,1.81,22.1,7.64,9.0,9.4,81.6,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-01,42,Mansoura,2.06,9.75,19.66,7.46,17.88,74.67,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-02,42,Mansoura,1.85,16.65,9.14,7.17,12.12,80.7,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-03,42,Mansoura,1.78,20.91,6.33,7.18,10.45,82.37,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-04,42,Mansoura,1.81,20.39,8.69,6.91,12.64,80.45,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-05,42,Mansoura,1.87,18.58,10.84,8.3,12.42,79.28,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-06,42,Mansoura,1.81,18.86,8.5,6.4,12.42,81.18,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-07,42,Mansoura,1.82,17.25,10.99,6.62,14.65,78.73,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-08,42,Mansoura,1.97,12.41,14.88,7.66,14.84,77.5,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-09,42,Mansoura,1.86,17.26,10.65,6.81,13.29,79.89,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-10,42,Mansoura,1.79,18.76,9.88,6.2,13.58,80.22,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-11,42,Mansoura,1.75,21.86,10.72,7.2,13.72,79.07,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-12,42,Mansoura,1.81,21.12,11.47,8.83,12.2,78.97,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-13,42,Mansoura,1.73,21.95,6.05,6.29,11.43,82.28,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-14,42,Mansoura,1.65,26.65,4.78,6.23,10.43,83.33,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-15,42,Mansoura,1.8,19.65,7.78,6.33,11.94,81.73,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-16,42,Mansoura,1.64,25.54,5.88,7.13,11.54,81.33,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-17,42,Mansoura,1.63,26.5,4.53,6.79,10.11,83.1,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-18,42,Mansoura,1.61,29.98,2.67,7.46,8.0,84.54,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-19,42,Mansoura,1.69,27.88,7.5,7.95,10.7,81.35,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-20,42,Mansoura,1.62,28.04,5.26,6.84,11.22,81.94,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-21,42,Mansoura,1.55,31.21,3.88,6.62,9.13,84.25,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-22,42,Mansoura,1.79,18.33,7.65,6.74,11.73,81.52,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-23,42,Mansoura,1.67,26.28,4.53,7.43,8.97,83.6,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-24,42,Mansoura,1.65,27.24,4.35,6.53,9.53,83.95,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-25,42,Mansoura,1.69,26.79,7.83,7.25,11.89,80.86,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-26,42,Mansoura,1.81,24.52,6.68,8.23,9.21,82.56,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-27,42,Mansoura,1.76,22.32,6.43,7.19,9.59,83.23,25.816408173313377,29.84760180002197,9.5531587057010778
2024-07-28,42,Mansoura,1.69,26.05,4.72,6.62,9.73,83.64,25.816408173313377,29.84760180002197,9.5531587057010778
2024-06-28,45,Hurghada,1.67,19.88,36.22,8.0,32.36,59.64,32.1367026194143,39.815670650730368,17.723718505647263
2024-06-29,45,Hurghada,1.48,20.73,33.27,10.97,32.17,56.87,32.1367026194143,39.815670650730368,17.723718505647263
2024-06-30,45,Hurghada,1.49,20.47,32.16,11.59,30.53,57.88,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-01,45,Hurghada,1.5,19.77,26.0,12.41,23.81,63.78,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-02,45,Hurghada,1.39,22.84,20.29,11.35,19.84,68.81,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-03,45,Hurghada,1.4,21.35,23.72,11.1,21.65,67.25,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-04,45,Hurghada,1.42,25.8,17.13,13.92,15.57,70.51,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-05,45,Hurghada,1.4,24.15,25.06,11.02,20.78,68.2,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-06,45,Hurghada,1.34,25.17,17.91,12.85,16.63,70.52,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-07,45,Hurghada,1.4,22.24,26.16,11.44,24.14,64.42,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-08,45,Hurghada,1.39,22.83,19.9,11.29,17.72,70.98,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-09,45,Hurghada,1.47,21.5,21.75,12.21,18.6,69.19,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-10,45,Hurghada,1.44,19.32,23.31,11.9,20.22,67.88,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-11,45,Hurghada,1.4,22.47,20.53,9.89,19.47,70.64,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-12,45,Hurghada,1.39,21.26,22.05,12.93,19.66,67.41,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-13,45,Hurghada,1.31,26.9,18.09,13.22,18.47,68.31,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-14,45,Hurghada,1.41,21.04,22.23,11.78,22.78,65.44,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-15,45,Hurghada,1.28,22.63,22.01,9.04,24.61,66.35,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-16,45,Hurghada,1.27,26.38,24.53,8.66,24.45,66.88,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-17,45,Hurghada,1.3,27.86,17.42,10.77,20.09,69.14,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-18,45,Hurghada,1.32,25.53,14.99,11.48,18.01,70.52,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-19,45,Hurghada,1.27,27.37,8.74,14.84,13.74,71.42,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-20,45,Hurghada,1.29,25.18,6.58,13.72,16.24,70.05,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-21,45,Hurghada,1.31,24.49,8.91,12.83,14.24,72.93,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-22,45,Hurghada,1.31,21.9,14.91,10.77,22.58,66.64,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-23,45,Hurghada,1.36,20.97,11.97,10.79,18.65,70.56,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-24,45,Hurghada,1.35,26.07,11.53,12.58,14.61,72.82,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-25,45,Hurghada,1.25,28.23,14.17,10.41,24.3,65.29,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-26,45,Hurghada,1.33,22.18,13.8,11.61,20.42,67.96,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-27,45,Hurghada,1.27,24.71,9.99,12.34,17.78,69.88,32.1367026194143,39.815670650730368,17.723718505647263
2024-07-28,45,Hurghada,1.48,18.71,15.83,11.75,19.29,68.95,32.1367026194143,39.815670650730368,17.723718505647263
2024-06-28,46,Zagazig,2.2,28.33,3.34,15.43,6.52,78.05,21.701735594565065,23.832768361581884,5.8743169398907105
2024-06-29,46,Zagazig,1.85,30.65,2.78,16.42,6.93,76.65,21.701735594565065,23.832768361581884,5.8743169398907105
2024-06-30,46,Zagazig,1.9,30.47,2.42,17.26,5.37,77.37,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-01,46,Zagazig,2.21,18.85,13.22,12.62,9.43,77.95,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-02,46,Zagazig,2.02,23.58,4.45,16.65,5.83,77.53,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-03,46,Zagazig,1.9,26.68,4.95,14.95,7.71,77.33,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-04,46,Zagazig,1.99,24.4,3.79,14.3,7.14,78.57,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-05,46,Zagazig,2.1,21.55,8.86,15.37,8.66,75.97,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-06,46,Zagazig,1.87,29.73,3.85,13.11,7.14,79.75,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-07,46,Zagazig,1.92,28.0,5.14,15.09,6.84,78.07,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-08,46,Zagazig,1.95,26.41,5.92,13.96,7.95,78.08,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-09,46,Zagazig,1.93,28.19,2.97,15.06,7.01,77.93,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-10,46,Zagazig,1.78,32.13,1.53,14.52,6.34,79.14,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-11,46,Zagazig,1.83,31.31,2.71,14.29,7.35,78.36,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-12,46,Zagazig,1.86,31.34,2.43,16.39,5.87,77.73,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-13,46,Zagazig,1.74,34.48,1.3,14.84,6.43,78.73,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-14,46,Zagazig,1.75,34.53,2.2,14.45,5.2,80.35,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-15,46,Zagazig,1.74,34.49,2.05,14.29,5.95,79.76,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-16,46,Zagazig,1.74,37.5,2.04,15.56,5.49,78.95,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-17,46,Zagazig,1.62,38.68,2.49,13.01,6.72,80.27,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-18,46,Zagazig,1.7,36.38,2.84,12.39,6.77,80.85,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-19,46,Zagazig,1.85,30.9,4.74,14.57,7.02,78.4,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-20,46,Zagazig,1.69,34.4,1.05,13.9,7.91,78.19,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-21,46,Zagazig,1.68,35.17,1.69,11.15,7.58,81.27,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-22,46,Zagazig,1.82,31.8,2.34,14.41,5.18,80.42,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-23,46,Zagazig,1.69,35.21,0.72,15.91,6.39,77.7,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-24,46,Zagazig,1.76,32.87,2.33,16.83,6.55,76.62,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-25,46,Zagazig,1.68,36.36,3.22,15.35,6.62,78.03,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-26,46,Zagazig,1.79,32.26,2.26,18.29,5.81,75.91,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-27,46,Zagazig,1.68,38.0,1.88,16.6,6.13,77.27,21.701735594565065,23.832768361581884,5.8743169398907105
2024-07-28,46,Zagazig,1.66,38.39,1.32,15.68,6.18,78.14,21.701735594565065,23.832768361581884,5.8743169398907105
2024-06-28,48,Hadayek el qobba,1.95,12.24,17.17,8.89,14.5,76.61,26.600561884778489,28.953978846637995,11.355859709153123
2024-06-29,48,Hadayek el qobba,1.8,17.16,11.67,9.26,12.69,78.04,26.600561884778489,28.953978846637995,11.355859709153123
2024-06-30,48,Hadayek el qobba,1.88,17.33,11.91,10.49,10.7,78.81,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-01,48,Hadayek el qobba,1.77,18.53,10.98,8.01,12.63,79.35,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-02,48,Hadayek el qobba,1.64,24.48,6.06,8.66,10.69,80.65,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-03,48,Hadayek el qobba,1.67,21.01,6.45,8.81,12.48,78.71,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-04,48,Hadayek el qobba,1.68,23.08,8.32,10.27,11.18,78.54,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-05,48,Hadayek el qobba,1.87,15.01,15.49,9.9,13.92,76.19,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-06,48,Hadayek el qobba,1.74,19.25,9.71,8.79,11.36,79.85,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-07,48,Hadayek el qobba,1.78,17.89,13.28,8.7,13.62,77.68,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-08,48,Hadayek el qobba,1.84,14.93,15.46,9.52,17.36,73.12,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-09,48,Hadayek el qobba,1.73,18.9,9.91,9.32,14.35,76.33,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-10,48,Hadayek el qobba,1.72,16.84,10.03,8.48,14.74,76.78,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-11,48,Hadayek el qobba,1.73,20.97,14.34,10.06,16.38,73.56,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-12,48,Hadayek el qobba,1.84,15.79,16.93,10.08,14.22,75.7,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-13,48,Hadayek el qobba,1.59,22.88,7.35,9.29,12.34,78.37,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-14,48,Hadayek el qobba,1.58,23.2,7.04,9.57,12.63,77.81,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-15,48,Hadayek el qobba,1.76,17.99,16.73,8.52,16.89,74.59,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-16,48,Hadayek el qobba,1.72,21.2,12.07,9.94,13.69,76.37,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-17,48,Hadayek el qobba,1.47,27.08,7.48,10.45,12.67,76.88,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-18,48,Hadayek el qobba,1.51,27.68,4.96,10.14,12.09,77.77,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-19,48,Hadayek el qobba,1.64,24.6,8.63,11.85,11.3,76.84,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-20,48,Hadayek el qobba,1.59,24.76,7.91,9.39,12.51,78.09,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-21,48,Hadayek el qobba,1.55,26.37,5.67,10.94,11.67,77.39,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-22,48,Hadayek el qobba,1.7,19.68,13.14,8.12,15.69,76.2,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-23,48,Hadayek el qobba,1.6,22.49,9.42,8.65,14.39,76.96,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-24,48,Hadayek el qobba,1.58,24.66,6.7,9.05,12.31,78.63,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-25,48,Hadayek el qobba,1.65,23.54,13.12,8.26,15.61,76.13,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-26,48,Hadayek el qobba,1.62,24.92,9.0,8.87,11.96,79.17,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-27,48,Hadayek el qobba,1.55,29.4,5.84,10.78,9.6,79.62,26.600561884778489,28.953978846637995,11.355859709153123
2024-07-28,48,Hadayek el qobba,1.59,28.21,5.82,10.92,9.68,79.4,26.600561884778489,28.953978846637995,11.355859709153123
2024-06-28,49,Tanta,1.8,32.01,2.28,12.33,7.4,80.27,24.004578989398432,27.059953032186858,6.8039950062421974
2024-06-29,49,Tanta,1.6,35.84,2.39,13.86,5.53,80.61,24.004578989398432,27.059953032186858,6.8039950062421974
2024-06-30,49,Tanta,1.69,32.86,3.04,13.24,5.16,81.6,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-01,49,Tanta,1.91,24.54,9.6,12.17,8.65,79.18,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-02,49,Tanta,1.86,24.81,3.07,12.81,6.14,81.05,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-03,49,Tanta,1.72,29.01,2.21,11.59,6.74,81.67,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-04,49,Tanta,1.75,28.74,5.06,11.02,7.71,81.27,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-05,49,Tanta,1.96,20.86,9.64,11.01,9.0,79.98,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-06,49,Tanta,1.8,27.68,6.74,10.25,8.12,81.63,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-07,49,Tanta,1.79,24.61,7.0,10.22,8.65,81.13,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-08,49,Tanta,2.1,14.26,13.12,8.73,10.52,80.75,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-09,49,Tanta,1.99,19.61,8.5,9.0,8.81,82.19,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-10,49,Tanta,1.84,24.58,5.68,8.91,8.08,83.01,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-11,49,Tanta,1.82,25.53,7.82,8.7,8.64,82.65,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-12,49,Tanta,1.85,25.48,5.55,10.61,7.63,81.77,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-13,49,Tanta,1.76,27.28,4.24,9.16,7.51,83.33,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-14,49,Tanta,1.76,26.16,5.36,9.6,8.21,82.19,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-15,49,Tanta,1.91,23.64,5.48,9.57,7.94,82.49,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-16,49,Tanta,1.7,29.65,3.2,10.74,6.77,82.49,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-17,49,Tanta,1.66,28.75,2.81,9.89,8.03,82.08,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-18,49,Tanta,1.61,32.26,2.6,10.42,7.76,81.82,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-19,49,Tanta,1.7,30.57,3.04,10.62,7.19,82.19,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-20,49,Tanta,1.53,36.78,0.81,10.12,7.38,82.49,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-21,49,Tanta,1.71,28.21,3.7,10.02,8.39,81.59,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-22,49,Tanta,1.87,21.85,5.2,9.25,7.42,83.33,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-23,49,Tanta,1.75,27.54,3.64,9.2,6.54,84.26,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-24,49,Tanta,1.73,27.81,4.94,9.22,8.68,82.1,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-25,49,Tanta,1.67,29.13,5.69,10.46,10.44,79.1,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-26,49,Tanta,1.71,27.92,4.63,12.06,8.14,79.8,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-27,49,Tanta,1.72,30.32,2.79,9.88,6.8,83.31,24.004578989398432,27.059953032186858,6.8039950062421974
2024-07-28,49,Tanta,1.77,25.43,4.76,9.75,7.0,83.24,24.004578989398432,27.059953032186858,6.8039950062421974
2024-06-28,50,Obour city,1.8,23.41,25.25,5.89,21.43,72.68,26.856039254056196,32.017150078228468,15.779816513761469
2024-06-29,50,Obour city,1.57,31.27,21.2,6.14,21.66,72.2,26.856039254056196,32.017150078228468,15.779816513761469
2024-06-30,50,Obour city,1.53,36.89,16.71,9.42,16.87,73.72,26.856039254056196,32.017150078228468,15.779816513761469
2024-07-01,50,Obour city,1.58,31.54,21.91,5.1,19.34,75.56,26.856039254056196,32.017150078228468,15.779816513761469
2024-07-02,50,Obour city,1.67,27.63,20.22,6.21,18.15,75.64,26.856039254056196,32.017150078228468,15.779816513761469
2024-07-03,50,Obour city,1.65,29.97,16.95,8.44,15.78,75.78,26.856039254056196,32.017150078228468,15.779816513761469
2024-07-04,50,Obour city,1.56,31.39,18.09,8.14,15.57,76.29,26.856039254056196,32.017150078228468,15.779816513761469
2024-07-05,50,Obour city,1.86,20.42,27.17,8.07,23.53,68.41,26.856039254056196,32.017150078228468,15.779816513761469
2024-07-06,50,Obour city,1.56,30.36,20.44,8.25,19.83,71.92,26.856039254056196,32.017150078228468,15.779816513761469
